id,data_venda,preco,quartos,banheiros,m2_construido_total,m2_terreno_total,andares,beira-mar,vista_geral,condicao,nivel_construcao,m2_construidos_chao,m2_porao,ano_construído,ano_reformado,cep,latitude,longitude,construcao_1955,sem_porao,ano_venda,mes_venda,estacoes,boa_condicao,bom_nivel_construcao
9551202130,2014-07-14,980000.0,5,2.5,255.48,557.42,1.5,0,0,3,8,162.58,92.9,1904,1994,98103,47.6729,-122.334,1,1,2014,7,verao,0,0
4345000050,2014-06-30,245000.0,3,2.75,120.77,1318.94,1.0,0,0,3,7,79.9,40.88,1996,0,98030,47.3652,-122.183,0,1,2014,6,verao,0,0
7334501440,2014-10-21,287000.0,3,1.5,106.84,1066.06,1.0,0,0,3,7,106.84,0.0,1971,0,98045,47.4629,-121.744,0,0,2014,10,outono,0,0
1523069215,2014-06-03,435000.0,3,1.75,206.24,12342.91,1.0,0,0,3,7,103.12,103.12,1988,0,98027,47.4853,-122.034,0,1,2014,6,verao,0,0
5525400430,2014-07-15,585000.0,3,2.5,190.45,1086.04,2.0,0,0,4,9,190.45,0.0,1989,0,98059,47.5279,-122.161,0,0,2014,7,verao,1,0
871001611,2014-07-01,616000.0,4,1.75,157.94,543.11,1.0,0,0,3,8,157.94,0.0,1957,0,98199,47.6539,-122.408,0,0,2014,7,verao,0,0
1685200190,2015-01-15,203000.0,3,1.75,149.57,836.13,1.0,0,0,4,7,102.19,47.38,1978,0,98092,47.3187,-122.179,0,1,2015,1,inverno,1,0
1982200675,2015-05-06,860000.0,4,2.75,252.7,356.75,2.0,0,0,3,8,166.3,86.4,1920,2009,98107,47.6624,-122.361,1,1,2015,5,primavera,0,0
1201500010,2015-03-30,833000.0,4,2.5,203.46,1178.94,1.0,0,2,3,8,108.7,94.76,1973,0,98033,47.6627,-122.189,0,1,2015,3,primavera,0,0
1822360080,2014-12-11,565000.0,4,2.75,253.63,636.94,2.0,0,0,3,8,253.63,0.0,2003,0,98072,47.7739,-122.164,0,0,2014,12,inverno,0,0
4113800500,2015-02-12,572500.0,3,2.5,231.33,705.04,2.0,0,0,3,9,231.33,0.0,1991,0,98056,47.5355,-122.179,0,0,2015,2,inverno,0,0
4299700095,2014-05-16,254000.0,4,2.0,140.28,393.44,1.0,0,0,3,7,140.28,0.0,1955,0,98108,47.546,-122.293,0,0,2014,5,primavera,0,0
3585900500,2015-04-02,1525000.0,4,4.25,438.5,1950.96,3.0,0,4,5,11,438.5,0.0,1971,0,98177,47.7591,-122.376,0,0,2015,4,primavera,1,1
326069026,2015-01-21,900000.0,4,3.0,353.96,20234.28,2.0,0,0,3,9,353.96,0.0,2003,0,98077,47.7696,-122.021,0,0,2015,1,inverno,0,0
4070700290,2015-02-26,899000.0,3,2.5,181.16,346.53,2.0,0,0,3,9,181.16,0.0,1996,0,98033,47.6731,-122.199,0,0,2015,2,inverno,0,0
7625703800,2015-04-24,560000.0,3,2.0,120.77,557.42,1.0,0,0,5,7,120.77,0.0,1943,0,98136,47.5482,-122.392,1,0,2015,4,primavera,1,0
643400130,2015-03-04,512500.0,3,1.75,149.57,668.9,1.0,0,0,3,7,109.63,39.95,1976,0,98007,47.5966,-122.144,0,1,2015,3,primavera,0,0
2877103070,2015-02-23,775000.0,4,2.5,189.52,464.52,1.5,0,0,5,7,109.63,79.9,1924,0,98117,47.6786,-122.36,1,1,2015,2,inverno,1,0
421000185,2014-06-11,200000.0,2,1.0,65.03,436.64,1.0,0,0,5,5,65.03,0.0,1953,0,98056,47.4953,-122.169,1,0,2014,6,verao,1,0
2113700825,2014-07-31,172000.0,3,1.0,90.12,436.64,1.0,0,0,4,6,66.89,23.23,1943,0,98106,47.5285,-122.354,1,1,2014,7,verao,1,0
623049093,2014-05-22,219900.0,3,1.0,84.54,557.42,1.0,0,0,2,6,84.54,0.0,1956,0,98146,47.5065,-122.338,0,0,2014,5,primavera,0,0
4348800080,2014-07-11,641200.0,3,1.0,98.48,847.55,1.0,0,0,3,7,98.48,0.0,1952,0,98004,47.6218,-122.193,1,0,2014,7,verao,0,0
3762900010,2014-07-15,473000.0,5,3.25,202.53,668.9,2.0,0,0,4,7,202.53,0.0,1982,0,98034,47.7078,-122.234,0,0,2014,7,verao,1,0
3578401700,2014-07-01,540000.0,3,1.75,190.45,890.01,1.0,0,0,3,8,130.06,60.39,1984,0,98074,47.6212,-122.038,0,1,2014,7,verao,0,0
1211000280,2015-05-04,295000.0,2,1.0,69.68,418.06,1.0,0,0,3,6,69.68,0.0,1945,0,98122,47.607,-122.297,1,0,2015,5,primavera,0,0
1324300091,2014-05-28,370000.0,3,1.0,74.32,213.31,1.0,0,0,4,6,74.32,0.0,1908,0,98103,47.6546,-122.356,1,0,2014,5,primavera,1,0
4141800285,2014-07-14,1727000.0,4,2.25,322.37,743.22,1.5,0,1,3,9,219.25,103.12,1906,2002,98122,47.6149,-122.287,1,1,2014,7,verao,0,0
1524079088,2014-05-09,275000.0,3,1.5,129.14,4483.22,1.0,0,0,3,6,129.14,0.0,1922,2013,98024,47.5603,-121.894,1,0,2014,5,primavera,0,0
9320900420,2014-10-14,89000.0,3,1.0,83.61,441.29,1.0,0,0,4,6,83.61,0.0,1969,0,98023,47.3026,-122.363,0,0,2014,10,outono,1,0
7349800780,2014-08-05,175000.0,2,1.75,97.55,910.45,1.5,0,0,4,6,97.55,0.0,1975,0,98019,47.7595,-121.473,0,0,2014,8,verao,1,0
1196002948,2015-02-18,490000.0,3,2.5,223.9,1105.55,1.0,0,2,4,9,148.64,75.25,1989,0,98023,47.3384,-122.34,0,1,2015,2,inverno,1,0
5631500213,2014-05-15,342400.0,3,2.25,109.63,894.66,2.0,0,0,3,7,109.63,0.0,1986,0,98028,47.7352,-122.232,0,0,2014,5,primavera,0,0
3416601045,2014-06-23,345000.0,3,1.0,105.91,390.19,2.0,0,0,4,7,105.91,0.0,1904,0,98144,47.6012,-122.296,1,0,2014,6,verao,1,0
9828701650,2014-11-25,399000.0,2,1.0,65.03,315.87,1.0,0,0,3,6,65.03,0.0,1946,0,98112,47.6212,-122.296,1,0,2014,11,outono,0,0
6071300500,2014-08-15,550000.0,4,2.5,191.38,902.92,1.0,0,0,4,8,122.63,68.75,1960,0,98006,47.5549,-122.176,0,1,2014,8,verao,1,0
6072760670,2014-12-03,652450.0,3,2.25,207.17,1099.51,1.0,0,0,5,8,151.43,55.74,1974,0,98006,47.563,-122.178,0,1,2014,12,inverno,1,0
9141100255,2015-04-29,438000.0,2,2.25,181.16,2726.43,1.0,0,0,3,8,125.42,55.74,1953,0,98133,47.739,-122.351,1,1,2015,4,primavera,0,0
2824600290,2015-04-03,605000.0,3,1.75,195.1,469.9,1.0,0,2,3,7,124.49,70.61,1941,0,98126,47.5743,-122.378,1,1,2015,4,primavera,0,0
2787720170,2014-09-29,395000.0,4,2.5,197.88,1090.03,1.0,0,0,5,7,123.56,74.32,1969,0,98059,47.512,-122.16,0,1,2014,9,outono,1,0
9826701735,2014-11-12,449950.0,3,2.0,174.66,283.17,2.0,0,0,4,7,174.66,0.0,1902,0,98122,47.6031,-122.303,1,0,2014,11,outono,1,0
1703050420,2015-03-30,651100.0,4,2.5,214.61,513.38,2.0,0,0,3,9,214.61,0.0,2003,0,98074,47.6299,-122.02,0,0,2015,3,primavera,0,0
4060000440,2015-02-04,241000.0,3,1.0,81.75,562.06,1.0,0,0,3,6,81.75,0.0,1945,0,98178,47.4995,-122.248,1,0,2015,2,inverno,0,0
2525049148,2014-10-07,3418800.0,5,5.0,506.32,1896.34,2.0,0,0,3,11,506.32,0.0,2014,0,98039,47.6209,-122.237,0,0,2014,10,outono,0,1
8857310010,2014-12-19,268500.0,2,1.5,119.84,162.49,1.0,0,0,3,8,61.32,58.53,1969,0,98008,47.6118,-122.116,0,1,2014,12,inverno,0,0
1823049178,2015-01-23,200000.0,2,1.0,93.83,668.9,1.0,0,0,3,6,93.83,0.0,1956,0,98166,47.4815,-122.339,0,0,2015,1,inverno,0,0
4364200250,2014-12-01,400375.0,4,1.75,157.01,713.5,1.0,0,0,5,6,82.68,74.32,1946,0,98126,47.5296,-122.375,1,1,2014,12,inverno,1,0
8682260480,2014-05-28,429000.0,2,1.75,125.42,586.68,1.0,0,0,3,8,125.42,0.0,2005,0,98053,47.7141,-122.032,0,0,2014,5,primavera,0,0
1250200345,2014-10-24,230000.0,3,1.0,63.17,222.97,1.0,0,0,4,6,63.17,0.0,1903,0,98144,47.5982,-122.299,1,0,2014,10,outono,1,0
9808590460,2015-02-18,1200000.0,4,2.25,265.7,994.25,2.0,0,0,3,10,265.7,0.0,1982,0,98004,47.6451,-122.189,0,0,2015,2,inverno,0,1
7818700480,2015-04-09,314200.0,1,1.0,56.67,557.42,1.0,0,0,4,5,56.67,0.0,1918,0,98117,47.6911,-122.367,1,0,2015,4,primavera,1,0
2792000010,2015-04-23,513000.0,4,2.5,247.12,825.63,1.0,0,0,4,8,174.66,72.46,1967,0,98166,47.439,-122.342,0,1,2015,4,primavera,1,0
1705400244,2015-04-02,535000.0,2,1.0,129.14,496.66,1.0,0,0,5,7,89.19,39.95,1908,0,98118,47.5567,-122.279,1,1,2015,4,primavera,1,0
9358002375,2015-03-05,420000.0,6,3.0,212.75,589.38,2.0,0,0,3,7,212.75,0.0,1980,0,98126,47.565,-122.37,0,0,2015,3,primavera,0,0
8944320470,2014-06-23,345950.0,3,2.5,196.03,382.57,2.0,0,0,3,8,196.03,0.0,1989,0,98042,47.3878,-122.153,0,0,2014,6,verao,0,0
6372000101,2014-08-20,483500.0,3,2.0,111.48,187.29,1.0,0,1,4,7,55.74,55.74,1931,0,98116,47.5811,-122.404,1,1,2014,8,verao,1,0
2877100655,2014-12-08,695000.0,4,2.25,219.25,232.26,2.0,0,3,3,8,141.21,78.04,2001,0,98117,47.6771,-122.358,0,1,2014,12,inverno,0,0
9378500050,2014-10-06,295000.0,4,2.5,218.32,827.39,2.0,0,0,3,7,218.32,0.0,1993,0,98031,47.4205,-122.215,0,0,2014,10,outono,0,0
3790600080,2015-04-08,434975.0,3,2.25,147.72,925.31,1.0,0,0,3,7,98.48,49.24,1976,0,98155,47.7742,-122.287,0,1,2015,4,primavera,0,0
8944360080,2014-07-08,513000.0,3,2.5,168.15,426.61,2.0,0,0,3,8,168.15,0.0,1992,0,98029,47.5764,-121.996,0,0,2014,7,verao,0,0
7979900225,2015-03-23,360000.0,3,1.75,176.52,1059.74,1.0,0,0,3,8,176.52,0.0,1963,0,98155,47.7455,-122.294,0,0,2015,3,primavera,0,0
3163600130,2015-03-17,234900.0,3,1.0,116.13,743.22,1.0,0,0,3,7,116.13,0.0,1956,0,98146,47.5065,-122.337,0,0,2015,3,primavera,0,0
4139380050,2014-06-16,963000.0,4,3.5,304.72,613.44,2.0,0,0,3,10,304.72,0.0,2007,0,98027,47.5642,-122.126,0,0,2014,6,verao,0,1
2749600095,2014-08-19,595000.0,2,1.5,80.83,445.93,1.0,0,0,3,7,80.83,0.0,1924,0,98119,47.6509,-122.37,1,0,2014,8,verao,0,0
7852160250,2014-10-24,942500.0,4,3.25,331.66,1338.55,2.0,0,2,3,10,331.66,0.0,2006,0,98065,47.536,-121.857,0,0,2014,10,outono,0,1
3303980500,2014-09-05,1029000.0,4,3.25,351.17,1040.51,2.0,0,0,3,11,351.17,0.0,2002,0,98059,47.521,-122.15,0,0,2014,9,outono,0,1
1250200605,2015-03-25,350000.0,3,1.0,110.55,334.45,1.5,0,0,3,6,110.55,0.0,1904,0,98144,47.5985,-122.298,1,0,2015,3,primavera,0,0
8887001640,2014-11-06,416500.0,4,2.0,211.82,3702.0,2.0,0,0,4,8,211.82,0.0,1991,0,98070,47.5003,-122.465,0,0,2014,11,outono,1,0
2122059127,2014-09-16,209900.0,3,1.0,95.69,5641.07,1.5,0,0,3,5,95.69,0.0,1912,0,98042,47.375,-122.166,1,0,2014,9,outono,0,0
5700001045,2014-06-22,802000.0,3,1.75,266.63,464.52,1.5,0,0,4,8,170.94,95.69,1907,0,98144,47.5788,-122.292,1,1,2014,6,verao,1,0
7331900290,2014-07-31,230000.0,4,1.5,141.21,817.55,1.0,0,0,4,7,141.21,0.0,1960,0,98002,47.3136,-122.208,0,0,2014,7,verao,1,0
7844200415,2014-07-02,489000.0,3,3.0,343.74,963.87,2.0,0,0,3,9,343.74,0.0,1982,0,98188,47.4286,-122.291,0,0,2014,7,verao,0,0
4055700345,2014-07-14,497000.0,3,1.5,208.1,2670.96,1.0,0,0,3,8,150.5,57.6,1956,0,98034,47.7137,-122.254,0,1,2014,7,verao,0,0
2923049421,2014-07-02,250000.0,3,2.25,178.37,718.88,1.0,0,0,3,8,141.21,37.16,1965,0,98148,47.4562,-122.33,0,1,2014,7,verao,0,0
1860600840,2014-08-15,925000.0,3,3.0,237.83,334.45,2.0,0,0,3,10,196.03,41.81,1994,0,98119,47.633,-122.37,0,1,2014,8,verao,0,1
5095400460,2014-07-23,390000.0,4,2.5,170.94,1439.63,2.0,0,0,3,8,170.94,0.0,1991,0,98059,47.4683,-122.07,0,0,2014,7,verao,0,0
3819750170,2015-03-10,415000.0,3,2.75,193.24,891.87,1.0,0,0,3,7,193.24,0.0,1988,0,98028,47.7698,-122.238,0,0,2015,3,primavera,0,0
5021900779,2015-04-04,785000.0,3,2.0,148.64,895.4,1.0,0,0,5,7,148.64,0.0,1952,0,98040,47.5753,-122.224,1,0,2015,4,primavera,1,0
4206901155,2014-09-24,575000.0,3,2.0,201.41,371.61,1.5,0,0,3,8,201.41,0.0,1907,0,98105,47.6561,-122.325,1,0,2014,9,outono,0,0
6303400290,2015-01-26,170000.0,2,1.0,79.9,802.31,1.0,0,0,3,6,79.9,0.0,1924,0,98146,47.5081,-122.356,1,0,2015,1,inverno,0,0
7871500440,2014-10-14,750000.0,4,1.75,195.1,315.87,1.0,0,0,5,7,102.19,92.9,1915,0,98119,47.6429,-122.371,1,1,2014,10,outono,1,0
6085000130,2015-03-21,230000.0,3,1.0,105.91,895.49,1.0,0,0,4,7,105.91,0.0,1967,0,98001,47.3112,-122.265,0,0,2015,3,primavera,1,0
1896700080,2015-01-05,855000.0,4,3.0,287.07,3258.48,2.0,0,0,3,9,287.07,0.0,1978,0,98005,47.6359,-122.159,0,0,2015,1,inverno,0,0
6197800101,2014-08-05,235000.0,3,1.0,123.56,4249.2,2.0,0,0,2,6,123.56,0.0,1967,0,98058,47.436,-122.185,0,0,2014,8,verao,0,0
7802900380,2014-09-08,335000.0,2,1.0,126.35,6434.46,1.0,0,0,4,5,126.35,0.0,1937,0,98065,47.5229,-121.838,1,0,2014,9,outono,1,0
3024059126,2014-07-03,1195000.0,5,3.0,317.73,1684.24,2.0,0,0,3,9,235.97,81.75,1952,2005,98040,47.5333,-122.217,1,1,2014,7,verao,0,0
7128300630,2015-03-30,677000.0,4,2.0,202.53,557.42,1.5,0,0,3,8,191.38,11.15,1927,0,98144,47.5958,-122.306,1,1,2015,3,primavera,0,0
7626200305,2014-10-22,575000.0,3,2.0,167.23,464.52,2.0,0,0,5,7,148.64,18.58,1925,0,98136,47.5447,-122.389,1,1,2014,10,outono,1,0
7950300670,2015-02-18,450000.0,2,1.0,104.05,426.42,1.0,0,0,3,7,104.05,0.0,1924,0,98118,47.5663,-122.285,1,0,2015,2,inverno,0,0
1233100321,2015-03-27,817250.0,3,2.5,276.85,669.09,2.0,0,0,3,8,276.85,0.0,1999,0,98033,47.6769,-122.177,0,0,2015,3,primavera,0,0
9238500190,2014-12-02,440000.0,4,2.25,241.55,2657.03,1.0,0,0,3,8,168.15,73.39,1968,0,98072,47.7757,-122.139,0,1,2014,12,inverno,0,0
1972201856,2014-05-07,526000.0,2,2.0,144.0,222.97,1.5,0,0,4,7,144.0,0.0,1900,0,98103,47.654,-122.346,1,0,2014,5,primavera,1,0
624110920,2014-07-25,762500.0,3,2.25,309.37,1417.51,2.0,0,0,3,10,309.37,0.0,1986,0,98077,47.7262,-122.06,0,0,2014,7,verao,0,1
5003600080,2015-04-14,325000.0,4,2.5,204.39,717.12,2.0,0,0,3,8,204.39,0.0,2000,0,98030,47.3649,-122.194,0,0,2015,4,primavera,0,0
853600020,2014-07-10,840000.0,4,3.5,356.75,7964.39,2.0,0,0,3,11,356.75,0.0,1998,0,98014,47.615,-121.954,0,0,2014,7,verao,0,1
7625704317,2015-05-03,377500.0,2,1.0,78.04,418.06,1.0,0,0,3,6,78.04,0.0,1939,0,98136,47.5441,-122.39,1,0,2015,5,primavera,0,0
2946000912,2014-09-23,212500.0,3,1.5,117.99,662.21,1.0,0,0,4,6,117.99,0.0,1954,0,98198,47.422,-122.321,1,0,2014,9,outono,1,0
4188000670,2014-05-15,749400.0,4,2.5,301.01,1886.02,2.0,0,0,3,10,301.01,0.0,1985,0,98052,47.719,-122.114,0,0,2014,5,primavera,0,1
5215200010,2014-06-26,663000.0,3,2.5,230.4,3515.73,1.5,1,3,4,8,230.4,0.0,1974,0,98070,47.4003,-122.422,0,0,2014,6,verao,1,0
2911700020,2014-07-21,1476000.0,3,2.25,415.28,2091.99,2.0,0,2,3,9,301.01,114.27,1953,2004,98006,47.574,-122.18,1,1,2014,7,verao,0,0
185000161,2014-10-15,261000.0,3,1.0,165.37,724.64,1.0,0,0,3,7,98.48,66.89,1957,0,98178,47.4932,-122.263,0,1,2014,10,outono,0,0
2140700190,2015-04-10,515000.0,4,2.5,171.87,859.17,2.0,0,0,3,8,171.87,0.0,1997,0,98028,47.735,-122.244,0,0,2015,4,primavera,0,0
9406600050,2014-05-12,410000.0,3,2.25,204.39,1572.01,2.0,0,0,3,8,204.39,0.0,1987,0,98038,47.3727,-122.051,0,0,2014,5,primavera,0,0
2473000470,2014-07-08,336000.0,3,2.25,256.41,943.89,1.0,0,0,3,8,256.41,0.0,1969,0,98058,47.4504,-122.15,0,0,2014,7,verao,0,0
5100403952,2015-02-25,440000.0,2,1.0,101.26,383.5,1.0,0,0,3,7,101.26,0.0,1948,0,98115,47.696,-122.314,1,0,2015,2,inverno,0,0
2024059127,2015-01-09,908950.0,4,2.75,287.07,576.0,2.0,0,0,3,9,287.07,0.0,2014,0,98006,47.5538,-122.189,0,0,2015,1,inverno,0,0
1483300430,2014-11-25,554000.0,2,1.0,76.18,343.74,1.0,0,0,5,7,76.18,0.0,1968,0,98040,47.588,-122.251,0,0,2014,11,outono,1,0
291300170,2014-05-09,387000.0,3,2.25,134.24,149.2,2.0,0,0,3,7,120.77,13.47,2003,0,98027,47.5348,-122.072,0,1,2014,5,primavera,0,0
9117000170,2015-05-05,268643.0,4,2.25,168.15,858.42,2.0,0,0,3,7,168.15,0.0,1961,0,98055,47.4362,-122.187,0,0,2015,5,primavera,0,0
461004095,2014-07-21,514000.0,3,1.75,150.5,464.52,1.0,0,0,3,7,85.47,65.03,1954,0,98117,47.681,-122.372,1,1,2014,7,verao,0,0
9547201850,2014-07-23,420000.0,2,1.75,98.48,388.52,2.0,0,0,3,7,98.48,0.0,1977,0,98115,47.6787,-122.308,0,0,2014,7,verao,0,0
7942100290,2014-09-10,199000.0,3,1.75,97.55,917.05,1.0,0,0,5,7,97.55,0.0,1968,0,98042,47.3816,-122.087,0,0,2014,9,outono,1,0
4336000050,2015-03-17,225000.0,3,1.0,93.83,1458.67,1.0,0,0,4,7,93.83,0.0,1949,0,98188,47.4518,-122.292,1,0,2015,3,primavera,1,0
2571910420,2014-08-19,320000.0,4,2.5,190.45,782.62,2.0,0,0,4,8,190.45,0.0,1993,0,98022,47.196,-122.011,0,0,2014,8,verao,1,0
8802400896,2014-10-23,204995.0,2,1.0,90.12,760.41,1.0,0,0,5,6,90.12,0.0,1904,0,98031,47.4025,-122.201,1,0,2014,10,outono,1,0
3630010020,2014-12-29,376000.0,3,2.0,143.07,169.73,2.0,0,0,3,8,143.07,0.0,2005,0,98029,47.5479,-121.999,0,0,2014,12,inverno,0,0
6793300010,2014-12-15,705000.0,4,2.75,278.71,578.04,2.0,0,0,3,9,278.71,0.0,2004,0,98029,47.5582,-122.025,0,0,2014,12,inverno,0,0
7852020250,2014-06-02,725995.0,4,2.5,296.36,731.05,2.0,0,2,3,9,296.36,0.0,2001,0,98065,47.5317,-121.866,0,0,2014,6,verao,0,0
2473400290,2015-01-26,285000.0,4,2.5,173.73,760.88,1.0,0,0,3,7,102.19,71.54,1977,0,98058,47.4521,-122.161,0,1,2015,1,inverno,0,0
3328500250,2014-05-02,285000.0,4,2.5,204.39,873.01,2.0,0,0,3,8,204.39,0.0,1987,0,98001,47.3406,-122.269,0,0,2014,5,primavera,0,0
629420080,2014-08-20,731000.0,4,2.5,285.21,551.47,2.0,0,0,3,9,285.21,0.0,2005,0,98075,47.5902,-121.988,0,0,2014,8,verao,0,0
2524049215,2015-05-01,1564350.0,4,3.75,346.53,1579.35,2.0,0,3,4,10,261.99,84.54,1986,0,98040,47.5355,-122.242,0,1,2015,5,primavera,1,1
8663310050,2014-10-06,510000.0,4,2.5,226.68,968.33,1.0,0,0,3,7,226.68,0.0,1955,1993,98034,47.725,-122.172,0,0,2014,10,outono,0,0
4083304835,2014-10-23,620000.0,2,1.0,91.97,402.46,1.0,0,0,3,7,91.97,0.0,1909,0,98103,47.6528,-122.331,1,0,2014,10,outono,0,0
8155800050,2015-04-22,1110000.0,3,4.0,386.48,2953.95,2.0,0,0,3,11,386.48,0.0,1989,0,98053,47.6635,-122.017,0,0,2015,4,primavera,0,1
4403200255,2014-07-22,796000.0,4,3.5,340.95,460.8,2.0,0,0,3,9,266.63,74.32,2005,0,98177,47.7022,-122.374,0,1,2014,7,verao,0,0
5379800500,2014-09-30,255000.0,3,1.5,84.54,2369.03,1.0,0,0,3,5,84.54,0.0,1943,0,98188,47.4565,-122.276,1,0,2014,9,outono,0,0
7010700660,2015-04-28,807000.0,3,2.5,180.23,371.61,2.0,0,0,4,9,180.23,0.0,2000,0,98199,47.659,-122.398,0,0,2015,4,primavera,1,0
9406540190,2014-11-10,315000.0,4,2.5,165.37,557.42,2.0,0,0,3,9,165.37,0.0,2000,0,98038,47.3774,-122.027,0,0,2014,11,outono,0,0
1795920250,2015-02-27,637000.0,3,2.25,204.39,683.3,2.0,0,0,4,8,204.39,0.0,1986,0,98052,47.7266,-122.103,0,0,2015,2,inverno,1,0
5249800010,2014-12-03,2725000.0,4,4.25,595.51,4072.68,2.5,0,2,4,12,521.19,74.32,1906,0,98144,47.5703,-122.28,1,1,2014,12,inverno,1,1
8651510420,2014-12-11,490000.0,3,2.0,192.31,931.17,1.0,0,0,3,8,113.34,78.97,1981,0,98074,47.6492,-122.062,0,1,2014,12,inverno,0,0
1422700080,2014-06-10,253000.0,3,1.75,189.52,676.43,1.0,0,0,3,7,94.76,94.76,1962,0,98188,47.4681,-122.282,0,1,2014,6,verao,0,0
5468780250,2014-05-08,325900.0,4,2.5,215.54,582.5,2.0,0,0,3,8,215.54,0.0,2004,0,98042,47.3501,-122.14,0,0,2014,5,primavera,0,0
3723800415,2014-10-15,425000.0,2,2.0,133.78,620.31,1.0,0,0,3,7,80.83,52.95,1952,0,98118,47.5513,-122.264,1,1,2014,10,outono,0,0
1545800290,2014-09-05,215000.0,4,2.5,157.94,620.13,2.0,0,0,3,7,157.94,0.0,1997,0,98038,47.3638,-122.053,0,0,2014,9,outono,0,0
1545800290,2015-04-08,315000.0,4,2.5,157.94,620.13,2.0,0,0,3,7,157.94,0.0,1997,0,98038,47.3638,-122.053,0,0,2015,4,primavera,0,0
2804100095,2014-05-16,724800.0,3,2.0,190.45,365.39,1.0,0,0,3,8,109.63,80.83,1926,2001,98112,47.6436,-122.303,1,1,2014,5,primavera,0,0
7282300095,2014-07-09,295000.0,2,1.0,74.32,603.87,1.0,0,0,4,6,74.32,0.0,1953,0,98133,47.7621,-122.358,1,0,2014,7,verao,1,0
930000289,2015-03-16,509007.0,3,1.75,167.23,707.92,1.0,0,0,3,8,125.42,41.81,1951,0,98177,47.7165,-122.361,1,1,2015,3,primavera,0,0
2822059181,2015-04-13,306000.0,5,2.0,135.64,15742.23,1.5,0,0,3,6,135.64,0.0,1910,0,98030,47.3714,-122.177,1,0,2015,4,primavera,0,0
1761100080,2014-07-17,205000.0,3,1.75,119.84,669.83,1.0,0,0,3,7,119.84,0.0,1984,0,98023,47.2889,-122.363,0,0,2014,7,verao,0,0
2953000250,2014-07-31,275000.0,3,1.5,176.52,904.6,1.0,0,0,4,7,111.48,65.03,1968,0,98031,47.4125,-122.207,0,1,2014,7,verao,1,0
3416600185,2014-11-06,685000.0,3,1.75,137.5,650.32,1.0,0,2,3,8,137.5,0.0,1963,0,98122,47.6018,-122.291,0,0,2014,11,outono,0,0
927200380,2015-04-20,465000.0,4,2.5,194.17,1192.22,1.0,0,0,3,7,113.34,80.83,1969,0,98034,47.7266,-122.175,0,1,2015,4,primavera,0,0
7922750020,2014-07-08,560000.0,4,2.25,181.16,910.45,1.0,0,0,3,8,123.56,57.6,1968,0,98033,47.666,-122.178,0,1,2014,7,verao,0,0
259600050,2015-02-23,458500.0,3,1.75,116.13,892.33,1.0,0,0,3,7,116.13,0.0,1964,0,98008,47.6325,-122.121,0,0,2015,2,inverno,0,0
3298300420,2015-03-31,354000.0,3,1.0,91.97,705.13,1.0,0,0,3,6,91.97,0.0,1959,0,98008,47.6228,-122.121,0,0,2015,3,primavera,0,0
1310440470,2015-01-13,441000.0,3,2.5,254.55,736.07,2.0,0,0,3,9,254.55,0.0,1998,0,98058,47.4349,-122.105,0,0,2015,1,inverno,0,0
3438502668,2014-08-29,194000.0,3,1.75,117.06,974.37,1.0,0,0,2,7,103.12,13.94,1952,0,98106,47.5417,-122.357,1,1,2014,8,verao,0,0
5591700290,2014-05-15,316500.0,4,2.5,199.74,632.39,2.0,0,0,4,8,199.74,0.0,1991,0,98031,47.4053,-122.189,0,0,2014,5,primavera,1,0
4172100050,2014-08-25,524950.0,3,1.75,162.58,301.93,1.5,0,0,4,7,114.27,48.31,1929,0,98117,47.6807,-122.366,1,1,2014,8,verao,1,0
9275700005,2015-04-27,1052000.0,3,2.25,267.56,565.97,2.0,0,4,4,8,178.37,89.19,1983,0,98116,47.5878,-122.381,0,1,2015,4,primavera,1,0
1089000190,2015-04-12,925000.0,4,2.25,240.62,1290.79,2.0,0,0,4,9,240.62,0.0,1975,0,98005,47.6351,-122.165,0,0,2015,4,primavera,1,0
9523103000,2014-10-20,780000.0,3,1.75,225.75,420.29,1.5,0,0,4,7,170.01,55.74,1924,0,98103,47.674,-122.35,1,1,2014,10,outono,1,0
2781270440,2014-05-19,241000.0,2,2.0,136.57,290.6,2.0,0,0,3,6,136.57,0.0,2005,0,98038,47.349,-122.021,0,0,2014,5,primavera,0,0
2105200050,2014-06-19,519000.0,3,2.75,187.66,998.15,1.0,0,0,5,7,117.99,69.68,1954,0,98166,47.4403,-122.343,1,1,2014,6,verao,1,0
7625703637,2014-08-28,286000.0,2,1.0,56.67,371.61,1.0,0,0,4,6,56.67,0.0,1918,0,98136,47.5469,-122.391,1,0,2014,8,verao,1,0
2926049408,2014-10-09,400000.0,3,2.0,278.71,1653.67,1.0,0,0,3,8,139.35,139.35,1962,0,98125,47.7058,-122.315,0,1,2014,10,outono,0,0
3224079005,2014-10-09,255000.0,2,1.0,85.47,4046.86,1.0,0,0,4,5,85.47,0.0,1923,0,98024,47.5245,-121.931,1,0,2014,10,outono,1,0
5147600095,2015-01-21,152000.0,3,1.75,99.41,720.37,1.0,0,0,3,6,99.41,0.0,1953,0,98146,47.5079,-122.344,1,0,2015,1,inverno,0,0
2413900050,2014-12-01,599000.0,4,2.0,316.8,1406.83,2.0,0,0,4,8,316.8,0.0,1972,1987,98052,47.6709,-122.052,0,0,2014,12,inverno,1,0
